title,url,raw_price,description
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209371134,"Škoda Kodiaq,
2,0 TDi,DSG,Navi,LED,Kamera,AC",555 000 Kč,"2020, 141 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/fabia/209562453,"Škoda Fabia,
Škoda Fabia II - 1.6 TDI14",99 000 Kč,"2013, 196 000 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/audi/a6-avant/209792001,"Audi A6 Avant,
3.0tdi quattro servisováno",120 000 Kč,"2007, 400 500 km, Nafta, Manuální"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-v/209865771,"Mercedes-Benz Třídy V,
d AIRMATIC/4MATIC/Pano/Burmest",1 490 000 Kč,"2021, 114 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-e/208560533,"Mercedes-Benz Třídy E,
E 350 D 190 KW",589 000 Kč,"2017, 180 000 km, Nafta, Automatická"
https://www.sauto.cz/osobni/detail/skoda/citigo/209865759,"Škoda Citigo,
iV Ambition PDC",248 000 Kč,"2020, 76 400 km, Elektro, Automatická"
https://www.sauto.cz/osobni/detail/land-rover/range-rover/209713692,"Land Rover Range Rover,
P530 AUTOBIOGRAPHY SWB AWD",4 999 000 Kč,"2026, 5 000 km, Benzín, Automatická"
https://www.sauto.cz/osobni/detail/skoda/scala/209786940,"Škoda Scala,
Ambition 1.0 TSI",216 000 Kč,"2021, 133 314 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/fabia/209786775,"Škoda Fabia,
Combi Ambition 1.0 TSI",251 000 Kč,"2021, 54 232 km, Benzín, Manuální"
https://www.sauto.cz/osobni/detail/skoda/scala/209699991,"Škoda Scala,
Ambition 1.0 TSI",485 000 Kč,"2023, 10 670 km, Benzín, Manuální"
